,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature
3720,2,5,126,41,70,6.388169926206522,900,30
3721,2,5,120,43,55,6.856711781557647,900,30
3722,2,5,150,47,55,6.5,900,30
3723,2,5,120,67,55,6.954383210684065,800,25
3724,0,0,110,60,60,7.5,500,10
3725,2,5,133,53,50,6.386102637800774,800,25
3726,2,5,110,60,65,6.538809436176086,1000,35
3727,2,5,129,59,55,6.594649358043936,900,30
3728,2,5,125,45,60,6.195791134789296,1000,35
3729,2,5,115,45,65,7.4306386991248345,800,25
3730,2,5,114,65,45,6.5,900,30
3731,0,0,110,60,60,7.5,500,10
3732,2,5,149,55,60,7.0,1000,35
3733,2,5,130,48,70,6.3169932265836435,900,30
3734,2,5,145,59,50,7.0,800,25
3735,2,5,121,53,60,7.0,1000,35
3736,2,5,115,60,55,7.5,800,25
3737,2,5,114,44,70,6.976728064264174,900,30
3738,2,5,150,48,60,7.0,1000,35
3739,0,0,116,73,65,7.6409273873867,500,23
3740,2,5,114,54,50,6.118164827621657,800,25
3741,2,5,121,41,50,6.0,800,25
3742,2,5,133,50,50,7.0,800,25
3743,2,5,130,55,75,6.622527986472947,1000,35
3744,4,0,108,20,45,6.0,700,25
3745,2,5,115,69,45,7.303480930384849,900,30
3746,2,5,126,50,75,7.5,1000,35
3747,2,5,105,75,50,6.177439543779723,1000,35
3748,2,5,101,53,60,7.0,1000,35
3749,2,5,105,71,50,7.0,1000,35
3750,2,5,105,79,45,7.490505142000673,900,30
3751,2,5,100,47,75,6.9126176769114265,1000,35
3752,0,0,110,68,80,7.686009042896392,500,18
3753,0,0,110,78,70,8.111793519629002,600,28
3754,2,5,133,55,55,7.5,900,30
3755,2,5,140,54,70,6.930757325603564,900,30
3756,2,5,108,60,65,7.5,800,25
3757,2,5,112,42,50,6.0,800,25
3758,2,5,136,43,55,6.749128932208503,900,30
3759,2,5,138,41,75,6.5,1000,35
3760,2,5,105,46,60,6.103123868835933,1000,35
3761,2,5,109,50,70,6.097447093320433,900,30
3762,2,5,137,57,70,6.505252372447857,900,30
3763,2,5,120,59,50,6.826457466107741,800,25
3764,2,5,138,40,75,6.5,1000,35
3765,2,5,110,65,55,6.6044767715037995,800,25
3766,2,5,116,76,60,6.0,900,30
3767,4,0,119,24,54,6.0,700,29
3768,2,5,144,55,75,6.5,1000,35
3769,2,5,100,45,75,6.5,1000,35
3770,2,5,103,60,50,6.0,1000,35
3771,2,5,109,45,65,7.5,800,25
3772,2,5,130,60,65,7.5,800,25
3773,0,0,112,80,65,7.786718944061643,600,30
3774,2,5,115,48,65,6.868162787830201,800,25
3775,2,5,112,75,65,7.5,1000,35
3776,2,5,143,55,65,7.5,800,25
3777,0,0,116,65,61,7.664332272684958,600,15
3778,2,5,143,40,60,7.0,1000,35
3779,0,0,120,78,80,8.12381273528116,500,28
3780,2,5,150,56,70,6.791579043725848,900,30
3781,0,0,105,73,60,8.105190928602724,600,23
3782,0,0,114,60,75,7.5,600,10
3783,0,0,102,62,80,8.247210152351292,500,12
3784,2,5,130,44,70,6.9424412399833555,900,30
3785,2,5,137,42,75,6.5,1000,35
3786,2,5,105,47,60,6.558469498626623,1000,35
3787,2,5,130,50,70,6.112295817241701,900,30
3788,2,5,128,58,60,6.350915012552079,1000,35
3789,2,5,145,44,70,6.8829329835723945,900,30
3790,4,0,120,20,49,7.5,1000,25
3791,2,5,138,48,70,6.2384893682825275,900,30
3792,4,0,111,21,48,6.0,700,26
3793,0,0,101,75,80,8.5,500,25
3794,2,5,124,60,50,7.0,800,25
3795,2,5,123,43,60,6.29903086854088,1000,35
3796,2,5,109,40,70,6.072763006364194,900,30
3797,2,5,100,60,65,6.5,1000,35
3798,2,5,145,56,75,6.793757772843504,1000,35
3799,0,0,100,75,70,8.4186512193581,600,25
3800,2,5,100,79,45,7.415162285914808,900,30
3801,0,0,100,65,60,7.513360421498825,600,15
3802,0,0,103,70,65,8.0,500,20
3803,2,5,116,55,70,7.0,900,30
3804,2,5,145,45,60,6.187200432742498,1000,35
3805,2,5,110,60,64,6.473624288691929,1000,35
3806,2,5,120,60,55,6.5,900,30
3807,2,5,100,63,40,6.753378185258942,800,25
3808,2,5,111,76,40,6.623740414469085,800,25
3809,2,5,134,44,55,6.583500716698669,900,30
3810,2,5,100,66,50,7.0,1000,35
3811,0,0,102,75,60,8.0,600,25
3812,2,5,107,47,50,6.575777990753024,800,25
3813,4,0,109,20,55,7.0,900,25
3814,2,5,106,40,65,6.5,800,25
3815,0,0,120,65,62,7.7463125521454295,600,15
3816,2,5,134,45,70,6.988646355232581,900,30
3817,0,0,105,72,80,8.031339358005873,500,22
3818,2,5,115,45,75,6.556303275681837,1000,35
3819,2,5,100,70,50,6.881182083731928,1000,35
3820,2,5,104,50,60,7.0,1000,35
3821,2,5,136,40,70,6.0,900,30
3822,2,5,146,60,70,6.0,900,30
3823,4,0,115,20,45,6.0,700,25
3824,2,5,145,50,75,7.5,1000,35
3825,2,5,128,51,60,7.0,1000,35
3826,4,0,109,25,55,6.0,700,30
3827,2,5,144,50,75,7.3685991281894605,1000,35
3828,2,5,115,41,70,6.2235958385194525,900,30
3829,2,5,110,44,75,6.5,1000,35
3830,2,5,115,55,70,7.0,900,30
3831,2,5,115,74,50,6.030121173292361,1000,35
3832,2,5,105,55,55,7.478420044024712,900,30
3833,0,0,109,75,70,8.5,600,25
3834,4,0,107,25,50,6.5,800,30
3835,2,5,129,55,65,7.5,800,25
3836,2,5,130,54,50,6.073796564735399,800,25
3837,2,5,115,72,45,6.946145715598679,900,30
3838,2,5,110,54,50,6.030697464380901,800,25
3839,2,5,150,45,60,7.0,1000,35
3840,2,5,120,41,60,6.629398638135262,1000,35
3841,2,5,101,76,55,7.195748688984617,800,25
3842,4,0,102,25,45,7.5,1000,30
3843,2,5,138,51,70,6.372441919915937,900,30
3844,2,5,107,60,62,6.20784284403845,1000,35
3845,2,5,125,45,60,6.098841989509011,1000,35
3846,2,5,134,50,65,6.5,800,25
3847,4,0,117,20,50,7.5,1000,25
3848,2,5,140,49,65,6.549588515923441,800,25
3849,2,5,100,55,50,6.0,800,25
3850,2,5,115,40,50,6.0,800,25
3851,0,0,105,61,75,7.879867402198463,600,11
3852,2,5,115,51,60,7.0,1000,35
3853,2,5,130,45,60,6.188121159723761,1000,35
3854,2,5,115,80,45,7.5,900,30
3855,2,5,100,46,75,6.853352228026052,1000,35
3856,0,0,104,60,60,7.5,500,10
3857,2,5,130,45,50,6.0,800,25
3858,2,5,114,60,65,6.525605192333834,1000,35
3859,2,5,130,54,55,7.486210744479603,900,30
3860,2,5,150,51,75,7.198161714019745,1000,35
3861,2,5,135,47,60,6.46390363365588,1000,35
3862,0,0,111,80,80,8.0,500,30
3863,2,5,115,74,45,6.686204980293051,900,30
3864,2,5,101,45,75,6.5,1000,35
3865,0,0,100,74,65,7.581308469672446,500,24
3866,2,5,120,44,55,6.5890728155061575,900,30
3867,2,5,135,45,75,6.5,1000,35
3868,2,5,115,65,65,7.5,1000,35
3869,2,5,108,76,50,6.27428049161164,1000,35
3870,2,5,131,53,55,7.11341519593579,900,30
3871,2,5,127,40,55,7.5,900,30
3872,0,0,105,75,70,8.432728483354014,600,25
3873,2,5,110,49,55,6.5,900,30
3874,2,5,104,60,65,6.5,1000,35
3875,2,5,110,74,55,7.5,800,25
3876,0,0,108,80,75,7.5,500,30
3877,2,5,135,49,55,6.5,900,30
3878,0,0,119,60,65,8.5,600,10
3879,4,0,114,25,50,6.5,800,30
3880,4,0,115,25,55,7.0,900,30
3881,2,5,133,45,60,6.0,1000,35
3882,2,5,145,50,50,7.0,800,25
3883,2,5,115,40,65,6.6578810768642915,800,25
3884,0,0,110,80,60,7.5,600,30
3885,0,0,107,60,60,7.5,500,10
3886,2,5,112,47,70,6.414819502337665,900,30
3887,2,5,118,45,70,7.0,900,30
3888,2,5,130,50,50,6.943624503349072,800,25
3889,2,5,110,55,70,6.864722376255053,900,30
3890,0,0,110,75,80,8.406450504565038,500,25
3891,2,5,134,49,75,7.49971767328613,1000,35
3892,2,5,110,54,50,6.003363162926094,800,25
3893,2,5,117,65,65,7.5,1000,35
3894,2,5,138,41,55,7.2689874151805105,900,30
3895,2,5,115,60,40,6.055234270117572,800,25
3896,2,5,115,49,55,6.5,900,30
3897,2,5,111,60,65,6.5,1000,35
3898,2,5,135,60,60,6.0,1000,35
3899,2,5,104,70,45,7.5,900,30
3900,4,0,110,20,49,7.5,1000,25
3901,2,5,105,43,70,6.6061746344508805,900,30
3902,2,5,113,41,50,6.0,800,25
3903,2,5,148,55,75,6.5,1000,35
3904,2,5,103,76,45,6.881871759542104,900,30
3905,2,5,131,45,65,7.5,800,25
3906,2,5,119,65,40,7.0,800,25
3907,2,5,150,46,60,6.328426804407201,1000,35
3908,0,0,115,67,60,8.020307700903793,600,17
3909,2,5,105,61,45,6.5,900,30
3910,2,5,107,62,50,6.520163501111993,1000,35
3911,1,0,55,58,60,5.688629541613988,1000,25
3912,1,0,59,60,70,6.0,1000,35
3913,1,0,40,53,71,6.309126942168946,1000,35
3914,1,0,46,40,60,5.5,900,20
3915,1,0,41,55,60,6.0,1000,25
3916,1,0,60,53,75,5.692698310482783,1000,35
3917,1,0,55,48,70,6.18161366897279,900,30
3918,1,0,56,40,60,5.5,900,20
3919,1,0,55,58,60,5.630347264117952,1000,25
3920,1,0,55,52,65,5.751981272853297,900,30
3921,1,0,41,55,70,6.5,1000,35
3922,1,0,43,43,80,6.174168302226598,900,20
3923,1,0,44,45,70,5.5,900,30
3924,1,0,59,44,65,6.019593163337823,1000,25
3925,1,0,50,42,75,6.082053968284422,1000,35
3926,1,0,44,45,70,5.532419448479753,900,30
3927,1,0,50,52,67,6.0479718832480875,900,30
3928,1,0,47,57,60,5.711735471154059,1000,25
3929,1,0,55,42,80,6.215739858125021,900,20
3930,1,0,52,45,80,6.0,900,20
3931,1,0,46,46,75,6.36582387764982,1000,35
3932,1,0,40,50,60,6.436155135288767,1000,25
3933,1,0,52,40,60,5.5,900,20
3934,1,0,45,40,65,6.5,1000,25
3935,1,0,60,40,75,5.632883392790278,1000,35
3936,1,0,52,60,77,5.780933346071887,900,20
3937,1,0,53,48,75,6.11929842989517,1000,35
3938,1,0,43,60,65,6.5,900,30
3939,1,0,60,41,70,5.869954380223687,900,30
3940,1,0,41,56,65,5.73823615240398,900,30
3941,1,0,40,41,75,5.877728886176294,1000,35
3942,1,0,57,55,65,5.5,900,30
3943,1,0,57,47,62,6.248280595341539,1000,25
3944,1,0,50,46,70,5.889618086219204,900,30
3945,1,0,53,40,60,5.5,900,20
3946,1,0,45,60,75,5.549992443580932,900,20
3947,1,0,60,45,60,5.526742648373684,1000,25
3948,1,0,40,49,60,6.5,1000,25
3949,1,0,45,59,70,6.076428427952205,1000,35
3950,1,0,48,40,70,6.0,900,30
3951,1,0,44,55,80,6.4784004425632284,900,20
3952,1,0,43,41,75,5.823230095575696,1000,35
3953,1,0,42,60,65,6.5,900,30
3954,1,0,55,42,70,5.746512828885902,900,30
3955,1,0,45,40,80,6.45835779440237,900,20
3956,1,0,45,40,60,5.5,900,20
3957,1,0,55,48,66,5.8012204629505595,900,30
3958,1,0,42,55,80,6.5,900,20
3959,1,0,48,60,78,5.893636052487886,900,20
3960,1,0,40,55,80,6.5,900,20
3961,1,0,53,60,60,5.5,1000,25
3962,1,0,40,55,80,6.443267698991276,900,20
3963,1,0,54,55,60,5.965464552843646,1000,25
3964,1,0,55,59,65,6.47424820853441,900,30
3965,1,0,50,60,75,5.502034378984836,900,20
3966,1,0,50,45,80,6.0,900,20
3967,1,0,58,43,61,5.7629644432089915,1000,25
3968,1,0,40,52,60,6.227042114917506,1000,25
3969,1,0,53,48,80,5.647084258060652,900,20
3970,1,0,59,40,60,5.5,900,20
3971,1,0,45,46,60,5.811969989824961,1000,25
3972,1,0,40,49,75,6.0815180628813135,1000,35
3973,1,0,45,44,68,5.5,900,28
3974,1,0,44,55,65,5.661519236236015,900,30
3975,1,0,47,47,75,6.286954262476529,1000,35
3976,1,0,53,60,80,6.0,900,20
3977,1,0,40,58,76,5.896651601954252,900,20
3978,1,0,59,55,65,5.5,900,30
3979,1,0,50,50,65,6.073302410846013,900,30
3980,1,0,42,50,75,6.0,1000,35
3981,1,0,50,58,60,5.616614036212264,1000,25
3982,1,0,42,60,65,6.5,900,30
3983,1,0,50,50,75,5.931569260994502,1000,35
3984,1,0,40,55,65,5.5,900,30
3985,1,0,46,45,60,5.5,1000,25
3986,1,0,44,59,65,6.407693706348546,900,30
3987,1,0,45,55,70,6.5,1000,35
3988,1,0,48,45,61,5.675109123350157,1000,25
3989,1,0,50,46,68,5.6459094022084,900,30
3990,1,0,47,50,75,6.0,1000,35
3991,1,0,56,55,60,6.0,1000,25
3992,1,0,46,40,75,5.5,1000,35
3993,1,0,53,50,70,6.5,900,30
3994,1,0,51,40,75,5.5,1000,35
3995,1,0,50,52,72,6.282774077755865,1000,35
3996,1,0,46,58,60,5.62684108693657,1000,25
3997,1,0,42,57,65,6.094797913218583,900,30
3998,1,0,40,52,60,6.285736512602505,1000,25
3999,1,0,47,56,65,5.759026139089332,900,30
4000,1,0,46,56,60,5.883597426554286,1000,25
4001,1,0,49,55,60,6.0,1000,25
4002,1,0,50,43,67,5.5,900,27
4003,1,0,43,46,60,5.818960572903091,1000,25
4004,1,0,45,58,65,6.26249352870753,900,30
4005,1,0,57,45,70,5.5,900,30
4006,1,0,52,47,80,5.738857445440114,900,20
4007,1,0,54,60,75,5.541445660846677,900,20
4008,1,0,52,52,75,5.764185060648605,1000,35
4009,1,0,60,57,65,5.936335831606556,900,30
4010,1,0,60,55,65,5.697890750973266,900,30
4011,1,0,40,55,80,6.5,900,20
4012,1,0,57,42,65,6.2219974806787075,1000,25
4013,1,0,51,50,68,6.338656805861208,900,30
4014,1,0,50,50,60,6.5,1000,25
4015,1,0,59,55,74,5.537678334888202,1000,35
4016,1,0,49,40,60,5.5,900,20
4017,1,0,58,45,65,6.0,1000,25
4018,1,0,48,40,80,6.5,900,20
4019,1,0,44,44,80,6.037717273544884,900,20
4020,1,0,45,60,75,5.5,900,20
4021,1,0,55,46,68,5.608404553293246,900,30
4022,1,0,41,45,60,5.5,1000,25
4023,1,0,45,40,80,6.497915687514685,900,20
4024,1,0,50,43,75,6.196925055863815,1000,35
4025,1,0,58,45,61,5.69210091568961,1000,25
4026,1,0,55,51,75,5.86855035292151,1000,35
4027,1,0,49,45,60,5.5,1000,25
4028,1,0,50,55,60,5.979351203703923,1000,25
4029,1,0,40,40,75,5.528931948878854,1000,35
4030,1,0,40,43,80,6.10547820139187,900,20
4031,1,0,55,60,75,5.5533780329679425,900,20
4032,1,0,46,60,75,5.5,900,20
4033,1,0,55,44,70,5.5848399519477825,900,30
4034,1,0,60,53,66,5.853151638331276,900,30
4035,1,0,58,46,75,6.305865808005064,1000,35
4036,1,0,51,55,75,5.5,1000,35
4037,1,0,60,51,75,5.86703103751788,1000,35
4038,1,0,41,58,76,5.860345095205268,900,20
4039,1,0,56,60,70,6.0,1000,35
4040,1,0,47,42,62,6.046759153171169,1000,25
4041,1,0,40,40,64,6.5,1000,25
4042,1,0,46,50,60,6.5,1000,25
4043,1,0,52,57,80,6.294396639563907,900,20
4044,1,0,46,40,65,6.5,1000,25
4045,1,0,41,43,80,6.135478821257565,900,20
4046,1,0,60,44,75,6.36681487477625,1000,35
4047,1,0,59,60,60,5.5,1000,25
4048,1,0,45,44,70,5.529734086432308,900,30
4049,1,0,52,42,65,6.291680471130761,1000,25
4050,1,0,54,60,60,5.5,1000,25
4051,1,0,50,50,70,6.5,900,30
4052,1,0,45,59,70,6.041374210017653,1000,35
4053,1,0,55,50,65,5.938330742962896,900,30
4054,1,0,52,42,75,6.05158787254407,1000,35
4055,1,0,50,40,70,5.9175828694315,900,30
4056,1,0,57,47,70,6.0887448834146305,900,30
4057,1,0,53,50,65,6.0,900,30
4058,1,0,57,50,80,6.259814959066823,900,20
4059,1,0,45,45,60,5.507356974667248,1000,25
4060,1,0,51,55,75,5.5,1000,35
4061,1,0,52,40,75,5.5,1000,35
4062,1,0,51,46,80,5.80350527551057,900,20
4063,1,0,55,60,65,6.5,900,30
4064,1,0,45,52,60,6.215459265417127,1000,25
4065,1,0,50,50,69,6.468244085204999,900,30
4066,1,0,55,40,75,5.536821867635991,1000,35
4067,1,0,59,55,60,5.933073940599684,1000,25
4068,1,0,50,55,70,6.493164017586501,1000,35
4069,1,0,40,40,80,6.462320469823769,900,20
4070,1,0,46,43,65,6.154142801415544,1000,25
4071,1,0,52,60,75,5.5,900,20
4072,1,0,55,53,75,5.625044625265014,1000,35
4073,1,0,54,50,65,5.956582876128821,900,30
4074,1,0,52,60,80,6.0,900,20
4075,1,0,48,56,60,5.863060422035924,1000,25
4076,1,0,48,41,80,6.3785406010212276,900,20
4077,1,0,48,40,70,6.0,900,30
4078,1,0,57,55,60,6.0,1000,25
4079,1,0,46,56,80,6.397477335746737,900,20
4080,1,0,53,40,70,6.0,900,30
4081,1,0,56,60,60,5.5,1000,25
4082,1,0,46,50,75,6.0,1000,35
4083,1,0,49,40,80,6.5,900,20
4084,1,0,53,45,80,6.0,900,20
4085,1,0,49,40,60,5.5,900,20
4086,1,0,41,56,60,5.865663758987346,1000,25
4087,1,0,54,60,75,5.511092371015151,900,20
4088,1,0,42,60,77,5.749082593322947,900,20
4089,1,0,57,57,65,6.023789303210986,900,30
4090,1,0,40,55,60,5.915685745031251,1000,25
4091,1,0,45,43,70,5.6538886198855245,900,30
4092,1,0,40,55,70,6.408192867606531,1000,35
4093,1,0,54,40,75,5.5,1000,35
4094,1,0,40,59,75,5.588408223365646,900,20
4095,1,0,43,50,75,6.0,1000,35
4096,1,0,50,52,75,5.794977948568818,1000,35
4097,1,0,60,52,67,6.019954032981525,900,30
4098,1,0,42,40,80,6.5,900,20
4099,1,0,43,53,80,6.28466826394431,900,20
4100,1,0,53,43,65,6.180319321512878,1000,25
4101,1,0,45,50,60,6.5,1000,25
4102,1,0,45,45,60,5.548424470661687,1000,25
4103,1,0,51,55,65,5.5,900,30
4104,1,0,45,60,60,5.5,1000,25
4105,1,0,46,55,65,5.5,900,30
4106,1,0,43,56,65,5.863355678377717,900,30
4107,1,0,54,40,60,5.5,900,20
4108,1,0,55,40,64,6.4089979089486695,1000,25
4109,1,0,40,43,80,6.136801483674886,900,20
4110,1,0,45,45,62,5.726276846550444,1000,25
4111,1,0,57,45,62,5.725455223708052,1000,25
4112,1,0,45,49,75,6.044764360798363,1000,35
4113,1,0,48,60,80,6.0,900,20
4114,1,0,60,45,75,5.761801138007506,1000,35
4115,1,0,51,45,80,6.0,900,20
4116,1,0,43,60,78,5.898235887836939,900,20
4117,1,0,55,50,75,6.0,1000,35
4118,1,0,49,50,60,6.5,1000,25
4119,1,0,51,45,70,5.5,900,30
4120,1,0,55,54,65,5.533117988925933,900,30
4121,1,0,49,45,75,6.5,1000,35
4122,1,0,45,48,70,6.120805684422091,900,30
4123,1,0,58,40,65,6.5,1000,25
4124,1,0,41,43,75,6.290869208921486,1000,35
4125,1,0,47,52,75,5.7898249672358695,1000,35
4126,1,0,48,41,65,6.329218394771727,1000,25
4127,1,0,42,55,65,5.5,900,30
4128,1,0,52,42,80,6.230059579491786,900,20
4129,1,0,45,47,70,6.084766105949154,900,30
4130,1,0,55,40,75,5.5,1000,35
4131,1,0,45,51,60,6.348833786848466,1000,25
4132,1,0,50,54,75,5.590033636174649,1000,35
4133,1,0,51,51,75,5.84825073311354,1000,35
4134,1,0,52,40,70,6.0,900,30
4135,1,0,40,55,80,6.5,900,20
4136,1,0,42,45,70,5.5,900,30
4137,1,0,40,40,80,6.486555174635052,900,20
4138,1,0,43,46,75,6.3009676977704805,1000,35
4139,1,0,46,41,70,5.88807546704684,900,30
4140,1,0,45,45,60,5.589104681577775,1000,25
4141,1,0,55,46,68,5.672541313911194,900,30
4142,1,0,54,40,60,5.5,900,20
4143,1,0,45,50,69,6.468195318514835,900,30
4144,1,0,60,47,70,5.951284690792591,900,30
4145,1,0,45,42,70,5.767211751866261,900,30
4146,1,0,43,55,80,6.5,900,20
4147,1,0,50,50,65,6.0,900,30
4148,1,0,40,60,60,5.5,1000,25
4149,1,0,43,40,80,6.5,900,20
4150,1,0,46,45,63,5.839208617659986,1000,25
4151,1,0,50,40,60,5.546145293114373,900,20
4152,1,0,42,57,60,5.7405726970281465,1000,25
4153,1,0,45,43,75,6.187784717096083,1000,35
4154,1,0,57,45,65,6.0,1000,25
4155,1,0,49,60,75,5.5,900,20
4156,1,0,60,58,60,5.688642982621037,1000,25
4157,1,0,55,59,80,6.001297512191823,900,20
4158,1,0,55,59,65,6.368301107035586,900,30
4159,1,0,58,40,60,5.5,900,20
4160,1,0,40,52,60,6.201360958872285,1000,25
4161,1,0,40,40,65,6.493128497933408,1000,25
4162,1,0,52,60,80,6.0,900,20
4163,1,0,55,44,80,6.037979120446283,900,20
4164,1,0,45,41,80,6.381941733441298,900,20
4165,1,0,50,48,66,5.879977704468793,900,30
4166,1,0,40,52,67,5.968734246026466,900,30
4167,1,0,52,50,75,6.0,1000,35
4168,1,0,49,55,65,5.5,900,30
4169,1,0,45,40,70,5.926130454046887,900,30
4170,1,0,45,45,64,5.933441535706261,1000,25
4171,1,0,40,56,80,5.843582752701666,900,20
4172,1,0,50,59,60,5.577779663683185,1000,25
4173,1,0,58,56,80,6.374808116004294,900,20
4174,1,0,40,55,65,5.530472152733594,900,30
4175,1,0,45,60,60,5.5,1000,25
4176,1,0,50,50,68,6.322926664603437,900,30
4177,1,0,53,51,75,5.801418083747959,1000,35
4178,1,0,40,60,65,6.5,900,30
4179,1,0,40,56,65,5.762594793906181,900,30
4180,1,0,50,55,60,5.908858060762021,1000,25
4181,1,0,57,60,60,5.5,1000,25
4182,1,0,50,59,60,5.579645007061035,1000,25
4183,1,0,59,59,70,6.044602164356028,1000,35
4184,1,0,52,50,70,6.5,900,30
4185,1,0,53,45,70,5.5,900,30
4186,1,0,50,56,60,5.82853656786087,1000,25
4187,1,0,40,52,60,6.2369849707152785,1000,25
4188,1,0,43,45,80,6.0,900,20
4189,1,0,51,56,78,6.148822840291576,900,20
4190,1,0,47,57,60,5.739791050877125,1000,25
4191,1,0,42,42,62,5.915800515285831,1000,25
4192,1,0,58,43,61,5.763177524605087,1000,25
4193,1,0,60,42,65,5.5,900,25
4194,1,0,51,40,60,5.5,900,20
4195,1,0,45,52,67,5.935541457477359,900,30
4196,1,0,56,51,80,5.87877262595129,900,20
4197,1,0,41,45,80,6.0,900,20
4198,1,0,48,45,80,6.0,900,20
4199,1,0,50,56,60,5.803777611146787,1000,25
4200,1,0,51,60,80,6.0,900,20
4201,1,0,52,60,77,5.74912384892447,900,20
4202,1,0,56,50,75,6.0,1000,35
4203,1,0,45,44,75,6.433691823759874,1000,35
4204,1,0,54,40,75,5.5,1000,35
4205,1,0,55,43,65,6.112666398856264,1000,25
4206,1,0,55,56,60,5.817321590162972,1000,25
4207,1,0,60,55,72,6.0,1000,35
4208,1,0,55,55,65,5.649182482163853,900,30
4209,1,0,45,60,79,5.956056187729928,900,20
4210,1,0,55,50,69,6.402932443370572,900,30
4211,1,0,55,49,80,5.527826744678488,900,20
4212,1,0,40,60,79,5.921157017649091,900,20
4213,1,0,54,49,75,6.025817738937256,1000,35
4214,1,0,40,40,75,5.5091212407141805,1000,35
4215,1,0,51,58,60,5.65151926881679,1000,25
4216,1,0,40,45,70,5.502744465231606,900,30
4217,1,0,50,50,65,5.94830513148701,900,30
4218,1,0,45,42,75,6.07599841780566,1000,35
4219,1,0,49,55,74,5.582604386914468,1000,35
4220,1,0,45,60,70,6.0,1000,35
4221,1,0,55,40,64,6.475067162945143,1000,25
4222,1,0,45,42,75,6.009251220741215,1000,35
4223,1,0,53,55,65,5.5,900,30
4224,1,0,55,60,65,6.5,900,30
4225,1,0,58,53,65,5.640771364581723,900,30
4226,1,0,52,45,70,5.5,900,30
4227,1,0,42,50,60,6.5,1000,25
4228,1,0,49,44,80,6.080708720648688,900,20
4229,1,0,40,51,73,6.102538780074729,1000,35
4230,1,0,50,40,69,5.983997033252117,900,29
4231,1,0,50,46,75,6.355476239418374,1000,35
4232,1,0,45,60,75,5.5,900,20
4233,1,0,40,51,68,6.236247183698488,900,30
4234,1,0,49,40,75,5.5,1000,35
4235,1,0,58,53,80,6.207230095644444,900,20
4236,1,0,43,50,75,6.0,1000,35
4237,1,0,40,55,70,6.5,1000,35
4238,1,0,47,50,75,6.0,1000,35
4239,1,0,50,45,75,6.466007171128467,1000,35
4240,1,0,48,50,60,6.5,1000,25
4241,1,0,47,42,75,6.093883097557899,1000,35
4242,1,0,40,48,60,6.130769518490104,1000,25
4243,1,0,55,55,80,6.5,900,20
4244,1,0,57,40,75,5.5,1000,35
4245,1,0,54,40,70,6.0,900,30
4246,1,0,40,43,80,6.100865231165118,900,20
4247,1,0,51,41,80,6.342285773939917,900,20
4248,1,0,55,54,75,5.543934055621328,1000,35
4249,1,0,45,59,60,5.569412386721011,1000,25
4250,1,0,40,44,80,6.001355449707165,900,20
4251,1,0,49,50,70,6.5,900,30
4252,1,0,42,60,65,6.5,900,30
4253,1,0,43,55,65,5.5,900,30
4254,1,0,48,43,70,5.602855275016768,900,30
4255,1,0,45,49,75,6.053349625056718,1000,35
4256,1,0,50,40,80,6.5,900,20
4257,1,0,46,60,78,5.872987262774359,900,20
4258,1,0,47,57,65,6.091481707064083,900,30
4259,1,0,44,45,64,5.966469033549977,1000,25
4260,1,0,54,50,65,5.995464738228695,900,30
4261,1,0,50,50,66,6.102500905026619,900,30
4262,1,0,46,60,75,5.5,900,20
4263,1,0,45,40,75,5.573550576410289,1000,35
4264,1,0,43,50,75,6.0,1000,35
4265,1,0,50,55,60,6.0,1000,25
4266,1,0,43,60,76,5.609242759124292,900,20
4267,1,0,45,49,60,6.327940887177492,1000,25
4268,1,0,40,51,60,6.3752509623826565,1000,25
4269,1,0,45,53,66,5.700462869080484,900,30
4270,1,0,59,55,74,5.587433661653601,1000,35
4271,1,0,45,60,75,5.593202493394072,900,20
4272,1,0,57,58,60,5.6178458730325,1000,25
4273,1,0,43,58,70,6.183120718139912,1000,35
4274,1,0,55,40,80,6.453933065231258,900,20
4275,1,0,56,50,75,6.0,1000,35
4276,1,0,52,57,80,6.205846662102472,900,20
4277,1,0,48,45,61,5.658508968291434,1000,25
4278,1,0,52,52,65,5.725974300649519,900,30
4279,1,0,46,50,75,6.0,1000,35
4280,1,0,59,55,74,5.550166277353913,1000,35
4281,1,0,50,43,75,6.124101544181838,1000,35
4282,1,0,52,45,80,6.0,900,20
4283,1,0,52,52,80,5.938744675388339,900,20
4284,1,0,55,42,80,6.211256864546937,900,20
4285,1,0,48,58,60,5.677681225909198,1000,25
4286,1,0,40,56,60,5.891482110201502,1000,25
4287,1,0,57,55,65,5.5,900,30
4288,1,0,40,40,80,6.466690443804591,900,20
4289,1,0,41,60,60,5.5,1000,25
4290,1,0,57,57,72,5.771424655306705,1000,35
4291,1,0,50,57,60,5.784235928431778,1000,25
4292,1,0,58,45,65,6.0,1000,25
4293,1,0,47,40,75,5.5,1000,35
4294,1,0,60,43,70,5.653141196298331,900,30
4295,1,0,55,59,60,5.583365379996692,1000,25
4296,1,0,50,50,75,5.9393145576867195,1000,35
4297,1,0,47,60,77,5.747711813201983,900,20
4298,1,0,51,40,70,6.0,900,30
4299,1,0,52,55,60,6.0,1000,25
4300,1,0,49,44,70,5.501153692038079,900,30
4301,1,0,53,51,65,5.876201560019411,900,30
4302,1,0,51,43,80,6.14650976937827,900,20
4303,1,0,40,53,71,6.389285969525376,1000,35
